sample_id,premise,hypothesis,n_agents,m_examples,label,predicted,result
9445,"Three people are sitting at a small table near a screen with the words, ""DEMOS, The Business of Care.""",A trio of humans is sitting.,3,4,0,0.0,1
9445,"Three people are sitting at a small table near a screen with the words, ""DEMOS, The Business of Care.""",A trio of humans is sitting.,5,4,0,0.0,1
9445,"Three people are sitting at a small table near a screen with the words, ""DEMOS, The Business of Care.""",A trio of humans is sitting.,9,4,0,0.0,1
9445,"Three people are sitting at a small table near a screen with the words, ""DEMOS, The Business of Care.""",A trio of humans is sitting.,1,8,0,0.0,1
9445,"Three people are sitting at a small table near a screen with the words, ""DEMOS, The Business of Care.""",A trio of humans is sitting.,3,8,0,0.0,1
9445,"Three people are sitting at a small table near a screen with the words, ""DEMOS, The Business of Care.""",A trio of humans is sitting.,5,8,0,0.0,1
9445,"Three people are sitting at a small table near a screen with the words, ""DEMOS, The Business of Care.""",A trio of humans is sitting.,9,8,0,0.0,1
9445,"Three people are sitting at a small table near a screen with the words, ""DEMOS, The Business of Care.""",A trio of humans is sitting.,1,16,0,0.0,1
9445,"Three people are sitting at a small table near a screen with the words, ""DEMOS, The Business of Care.""",A trio of humans is sitting.,3,16,0,0.0,1
9445,"Three people are sitting at a small table near a screen with the words, ""DEMOS, The Business of Care.""",A trio of humans is sitting.,5,16,0,0.0,1
9445,"Three people are sitting at a small table near a screen with the words, ""DEMOS, The Business of Care.""",A trio of humans is sitting.,9,16,0,0.0,1
9445,"Three people are sitting at a small table near a screen with the words, ""DEMOS, The Business of Care.""",A trio of humans is sitting.,1,32,0,0.0,1
9445,"Three people are sitting at a small table near a screen with the words, ""DEMOS, The Business of Care.""",A trio of humans is sitting.,3,32,0,0.0,1
9445,"Three people are sitting at a small table near a screen with the words, ""DEMOS, The Business of Care.""",A trio of humans is sitting.,5,32,0,0.0,1
9445,"Three people are sitting at a small table near a screen with the words, ""DEMOS, The Business of Care.""",A trio of humans is sitting.,9,32,0,0.0,1
6753,A woman wearing a red coat stands on a wood floor in front of several paintings while two girls sit on the floor at her feet.,Woman takes a break at a museum while her children sit by her feet.,1,1,1,0.0,0
6753,A woman wearing a red coat stands on a wood floor in front of several paintings while two girls sit on the floor at her feet.,Woman takes a break at a museum while her children sit by her feet.,3,1,1,1.0,1
6753,A woman wearing a red coat stands on a wood floor in front of several paintings while two girls sit on the floor at her feet.,Woman takes a break at a museum while her children sit by her feet.,5,1,1,1.0,1
6753,A woman wearing a red coat stands on a wood floor in front of several paintings while two girls sit on the floor at her feet.,Woman takes a break at a museum while her children sit by her feet.,9,1,1,1.0,1
6753,A woman wearing a red coat stands on a wood floor in front of several paintings while two girls sit on the floor at her feet.,Woman takes a break at a museum while her children sit by her feet.,1,4,1,0.0,0
6753,A woman wearing a red coat stands on a wood floor in front of several paintings while two girls sit on the floor at her feet.,Woman takes a break at a museum while her children sit by her feet.,3,4,1,1.0,1
6753,A woman wearing a red coat stands on a wood floor in front of several paintings while two girls sit on the floor at her feet.,Woman takes a break at a museum while her children sit by her feet.,5,4,1,0.0,0
6753,A woman wearing a red coat stands on a wood floor in front of several paintings while two girls sit on the floor at her feet.,Woman takes a break at a museum while her children sit by her feet.,9,4,1,0.0,0
6753,A woman wearing a red coat stands on a wood floor in front of several paintings while two girls sit on the floor at her feet.,Woman takes a break at a museum while her children sit by her feet.,1,8,1,1.0,1
6753,A woman wearing a red coat stands on a wood floor in front of several paintings while two girls sit on the floor at her feet.,Woman takes a break at a museum while her children sit by her feet.,3,8,1,1.0,1
6753,A woman wearing a red coat stands on a wood floor in front of several paintings while two girls sit on the floor at her feet.,Woman takes a break at a museum while her children sit by her feet.,5,8,1,1.0,1
6753,A woman wearing a red coat stands on a wood floor in front of several paintings while two girls sit on the floor at her feet.,Woman takes a break at a museum while her children sit by her feet.,9,8,1,0.0,0
6753,A woman wearing a red coat stands on a wood floor in front of several paintings while two girls sit on the floor at her feet.,Woman takes a break at a museum while her children sit by her feet.,1,16,1,1.0,1
6753,A woman wearing a red coat stands on a wood floor in front of several paintings while two girls sit on the floor at her feet.,Woman takes a break at a museum while her children sit by her feet.,3,16,1,0.0,0
6753,A woman wearing a red coat stands on a wood floor in front of several paintings while two girls sit on the floor at her feet.,Woman takes a break at a museum while her children sit by her feet.,5,16,1,1.0,1
6753,A woman wearing a red coat stands on a wood floor in front of several paintings while two girls sit on the floor at her feet.,Woman takes a break at a museum while her children sit by her feet.,9,16,1,0.0,0
6753,A woman wearing a red coat stands on a wood floor in front of several paintings while two girls sit on the floor at her feet.,Woman takes a break at a museum while her children sit by her feet.,1,32,1,0.0,0
6753,A woman wearing a red coat stands on a wood floor in front of several paintings while two girls sit on the floor at her feet.,Woman takes a break at a museum while her children sit by her feet.,3,32,1,1.0,1
6753,A woman wearing a red coat stands on a wood floor in front of several paintings while two girls sit on the floor at her feet.,Woman takes a break at a museum while her children sit by her feet.,5,32,1,1.0,1
6753,A woman wearing a red coat stands on a wood floor in front of several paintings while two girls sit on the floor at her feet.,Woman takes a break at a museum while her children sit by her feet.,9,32,1,1.0,1
3501,People walking along the beach on a sunny day.,the beach is empty because of a hurricane.,1,1,2,2.0,1
3501,People walking along the beach on a sunny day.,the beach is empty because of a hurricane.,3,1,2,2.0,1
3501,People walking along the beach on a sunny day.,the beach is empty because of a hurricane.,5,1,2,2.0,1
3501,People walking along the beach on a sunny day.,the beach is empty because of a hurricane.,9,1,2,2.0,1
3501,People walking along the beach on a sunny day.,the beach is empty because of a hurricane.,1,4,2,2.0,1
3501,People walking along the beach on a sunny day.,the beach is empty because of a hurricane.,3,4,2,2.0,1
3501,People walking along the beach on a sunny day.,the beach is empty because of a hurricane.,5,4,2,2.0,1
3501,People walking along the beach on a sunny day.,the beach is empty because of a hurricane.,9,4,2,2.0,1
3501,People walking along the beach on a sunny day.,the beach is empty because of a hurricane.,1,8,2,2.0,1
3501,People walking along the beach on a sunny day.,the beach is empty because of a hurricane.,3,8,2,2.0,1
3501,People walking along the beach on a sunny day.,the beach is empty because of a hurricane.,5,8,2,2.0,1
3501,People walking along the beach on a sunny day.,the beach is empty because of a hurricane.,9,8,2,2.0,1
3501,People walking along the beach on a sunny day.,the beach is empty because of a hurricane.,1,16,2,2.0,1
3501,People walking along the beach on a sunny day.,the beach is empty because of a hurricane.,3,16,2,2.0,1
3501,People walking along the beach on a sunny day.,the beach is empty because of a hurricane.,5,16,2,2.0,1
3501,People walking along the beach on a sunny day.,the beach is empty because of a hurricane.,9,16,2,2.0,1
3501,People walking along the beach on a sunny day.,the beach is empty because of a hurricane.,1,32,2,2.0,1
3501,People walking along the beach on a sunny day.,the beach is empty because of a hurricane.,3,32,2,2.0,1
3501,People walking along the beach on a sunny day.,the beach is empty because of a hurricane.,5,32,2,2.0,1
3501,People walking along the beach on a sunny day.,the beach is empty because of a hurricane.,9,32,2,2.0,1
2233,A biker wearing glass and a backpack rides near a fountain.,A biker is close to the fountain.,1,1,0,0.0,1
2233,A biker wearing glass and a backpack rides near a fountain.,A biker is close to the fountain.,3,1,0,0.0,1
2233,A biker wearing glass and a backpack rides near a fountain.,A biker is close to the fountain.,5,1,0,0.0,1
2233,A biker wearing glass and a backpack rides near a fountain.,A biker is close to the fountain.,9,1,0,0.0,1
2233,A biker wearing glass and a backpack rides near a fountain.,A biker is close to the fountain.,1,4,0,0.0,1
2233,A biker wearing glass and a backpack rides near a fountain.,A biker is close to the fountain.,3,4,0,0.0,1
2233,A biker wearing glass and a backpack rides near a fountain.,A biker is close to the fountain.,5,4,0,0.0,1
2233,A biker wearing glass and a backpack rides near a fountain.,A biker is close to the fountain.,9,4,0,0.0,1
2233,A biker wearing glass and a backpack rides near a fountain.,A biker is close to the fountain.,1,8,0,0.0,1
